ID_Funcionario;Nome;Departamento;Cargo;Salario;Data_Admissao;Genero;Idade;Estado_Civil;Status;Ano_Admissao;Mes_Admissao;Dia_Admissao;Trimestre_Admissao;Tempo_Casa_Anos;Faixa_Tempo_Casa
779;Ana Beatriz Sales;Produção;Técnico;11645.65;2017-01-21;M;29;Divorciado;Inativo;2017;1;21;1;9.3;Mais de 5 anos
780;Anthony Nogueira;Financeiro;Coordenador;5717.67;2022-10-06;F;19;Casado;Inativo;2022;10;6;4;3.6;3 a 5 anos
781;Mariane Monteiro;Financeiro;Gerente;8001.7;2025-06-09;M;33;Divorciado;Ativo;2025;6;9;2;0.9;Menos de 1 ano
782;Kamilly Cavalcanti;Logística;Gerente;6131.91;2018-07-28;M;34;Solteiro;Inativo;2018;7;28;3;7.8;Mais de 5 anos
783;Carlos Eduardo da Mata;Logística;Coordenador;10180.82;2023-05-05;M;38;Viúvo;Inativo;2023;5;5;2;3.0;3 a 5 anos
784;Eduarda Fogaça;Vendas;Técnico;2307.3;2024-09-07;F;50;Casado;Ativo;2024;9;7;3;1.7;1 a 3 anos
785;Marcelo Novaes;Vendas;Coordenador;14201.49;2017-11-05;F;58;Viúvo;Ativo;2017;11;5;4;8.5;Mais de 5 anos
786;Vicente Cardoso;TI;Coordenador;8991.42;2016-09-11;F;34;Solteiro;Ativo;2016;9;11;3;9.7;Mais de 5 anos
787;Dra. Ana Luiza Porto;Produção;Gerente;9925.17;2023-02-20;F;63;Viúvo;Inativo;2023;2;20;1;3.2;3 a 5 anos
788;Thales Carvalho;TI;Coordenador;2994.15;2024-06-04;F;32;Casado;Inativo;2024;6;4;2;1.9;1 a 3 anos
789;Arthur Gomes;Produção;Gerente;9642.68;2023-02-25;F;53;Divorciado;Inativo;2023;2;25;1;3.2;3 a 5 anos
790;Agatha Nogueira;Financeiro;Analista;6066.9;2020-05-15;F;27;Solteiro;Inativo;2020;5;15;2;6.0;Mais de 5 anos
791;Henrique da Mata;Logística;Analista;7130.45;2023-02-17;M;61;Divorciado;Ativo;2023;2;17;1;3.2;3 a 5 anos
792;Leandro Nogueira;Logística;Gerente;4547.4;2025-03-05;F;43;Viúvo;Ativo;2025;3;5;1;1.2;1 a 3 anos
793;João Felipe Almeida;Logística;Coordenador;5877.47;2024-12-23;M;54;Divorciado;Ativo;2024;12;23;4;1.4;1 a 3 anos
794;Sr. Breno da Mata;TI;Técnico;4024.83;2021-02-09;M;51;Viúvo;Ativo;2021;2;9;1;5.2;Mais de 5 anos
795;Gustavo Santos;Logística;Técnico;11063.38;2021-11-11;F;63;Viúvo;Inativo;2021;11;11;4;4.5;3 a 5 anos
796;Fernando Fernandes;TI;Analista;9688.82;2021-12-28;M;43;Divorciado;Ativo;2021;12;28;4;4.4;3 a 5 anos
797;Ana Pires;Logística;Coordenador;8282.93;2015-10-20;M;52;Viúvo;Inativo;2015;10;20;4;10.6;Mais de 5 anos
798;Maitê da Mata;Vendas;Analista;12065.72;2017-01-22;F;26;Viúvo;Inativo;2017;1;22;1;9.3;Mais de 5 anos
799;Lucas Nogueira;Produção;Técnico;11310.73;2015-11-06;M;53;Solteiro;Ativo;2015;11;6;4;10.5;Mais de 5 anos
800;Emilly Pinto;Financeiro;Gerente;8435.1;2017-02-12;M;35;Solteiro;Ativo;2017;2;12;1;9.2;Mais de 5 anos
801;Carolina Carvalho;Financeiro;Coordenador;7492.24;2025-09-19;M;41;Divorciado;Inativo;2025;9;19;3;0.6;Menos de 1 ano
802;Francisco Campos;Produção;Analista;14951.53;2017-11-21;F;31;Solteiro;Ativo;2017;11;21;4;8.5;Mais de 5 anos
803;Joana Mendes;Logística;Coordenador;7442.27;2016-12-13;F;47;Solteiro;Inativo;2016;12;13;4;9.4;Mais de 5 anos
804;Caroline Monteiro;Financeiro;Gerente;2534.4;2021-05-02;M;38;Divorciado;Inativo;2021;5;2;2;5.0;Mais de 5 anos
805;Maria Julia Gonçalves;TI;Assistente;7899.44;2023-08-15;F;26;Casado;Ativo;2023;8;15;3;2.7;1 a 3 anos
806;Nicolas Cavalcanti;RH;Assistente;5813.31;2023-08-02;M;32;Solteiro;Ativo;2023;8;2;3;2.8;1 a 3 anos
807;Natália Lopes;Produção;Gerente;4710.34;2023-03-07;F;44;Casado;Inativo;2023;3;7;1;3.2;3 a 5 anos
808;Isabel Cardoso;Vendas;Gerente;10437.78;2023-05-03;M;36;Solteiro;Ativo;2023;5;3;2;3.0;3 a 5 anos
809;Maria Fernanda Correia;TI;Analista;5678.31;2022-12-14;M;55;Divorciado;Ativo;2022;12;14;4;3.4;3 a 5 anos
810;Diogo da Rosa;RH;Gerente;8165.84;2015-10-28;M;45;Solteiro;Inativo;2015;10;28;4;10.5;Mais de 5 anos
811;Maria Alice da Mata;Financeiro;Técnico;8383.62;2022-10-29;F;25;Solteiro;Ativo;2022;10;29;4;3.5;3 a 5 anos
812;Laís Silva;Produção;Coordenador;8182.98;2025-09-17;M;19;Viúvo;Ativo;2025;9;17;3;0.6;Menos de 1 ano
813;Murilo Mendes;Vendas;Gerente;2558.67;2016-05-19;F;56;Viúvo;Ativo;2016;5;19;2;10.0;Mais de 5 anos
814;Luana da Mota;Logística;Coordenador;3879.62;2016-01-10;F;43;Casado;Inativo;2016;1;10;1;10.3;Mais de 5 anos
815;Calebe da Rocha;Produção;Assistente;11646.89;2025-06-30;M;49;Solteiro;Inativo;2025;6;30;2;0.9;Menos de 1 ano
816;Srta. Maria Eduarda Souza;TI;Coordenador;7586.56;2018-02-17;F;57;Divorciado;Ativo;2018;2;17;1;8.2;Mais de 5 anos
817;Ana Julia Campos;Produção;Assistente;10084.01;2023-03-29;F;22;Solteiro;Ativo;2023;3;29;1;3.1;3 a 5 anos
818;Lorena Silveira;Produção;Gerente;2132.59;2024-06-07;F;59;Viúvo;Inativo;2024;6;7;2;1.9;1 a 3 anos
819;Emanuel da Cunha;Produção;Assistente;8861.9;2024-10-14;M;58;Casado;Ativo;2024;10;14;4;1.6;1 a 3 anos
820;Maria Vitória Oliveira;Vendas;Técnico;10636.32;2020-07-02;F;35;Viúvo;Inativo;2020;7;2;3;5.9;Mais de 5 anos
821;João Vitor das Neves;Financeiro;Técnico;5443.92;2016-12-09;M;45;Viúvo;Ativo;2016;12;9;4;9.4;Mais de 5 anos
822;Maria Barros;Financeiro;Assistente;9601.34;2021-04-06;F;42;Viúvo;Inativo;2021;4;6;2;5.1;Mais de 5 anos
823;Maria Vitória da Rocha;Produção;Gerente;9726.11;2025-07-25;F;51;Divorciado;Ativo;2025;7;25;3;0.8;Menos de 1 ano
824;Eduarda Araújo;TI;Analista;5296.3;2021-02-22;F;34;Viúvo;Inativo;2021;2;22;1;5.2;Mais de 5 anos
825;Enzo Moreira;Vendas;Coordenador;12624.27;2024-05-17;M;52;Casado;Ativo;2024;5;17;2;2.0;1 a 3 anos
826;Diogo Farias;Logística;Técnico;5472.53;2016-02-12;F;35;Divorciado;Inativo;2016;2;12;1;10.2;Mais de 5 anos
827;Sr. Felipe Santos;Logística;Coordenador;14088.83;2018-03-22;F;65;Casado;Ativo;2018;3;22;1;8.1;Mais de 5 anos
828;Rafaela Souza;Financeiro;Analista;6976.57;2015-09-30;M;36;Solteiro;Inativo;2015;9;30;3;10.6;Mais de 5 anos
829;Pedro Lucas da Cunha;RH;Gerente;13283.77;2017-10-30;F;32;Viúvo;Inativo;2017;10;30;4;8.5;Mais de 5 anos
830;Srta. Lorena Costa;Financeiro;Analista;10870.24;2020-07-10;F;25;Casado;Inativo;2020;7;10;3;5.8;Mais de 5 anos
831;Renan Lima;Produção;Técnico;6100.12;2017-09-03;M;62;Solteiro;Ativo;2017;9;3;3;8.7;Mais de 5 anos
832;Maria Luiza Rezende;Financeiro;Técnico;4530.85;2023-02-05;F;28;Solteiro;Inativo;2023;2;5;1;3.3;3 a 5 anos
833;Kevin Ferreira;Vendas;Assistente;7360.67;2023-01-20;M;55;Viúvo;Ativo;2023;1;20;1;3.3;3 a 5 anos
834;Stella Caldeira;Produção;Gerente;10866.24;2020-12-10;M;30;Viúvo;Ativo;2020;12;10;4;5.4;Mais de 5 anos
835;Beatriz Souza;TI;Analista;9164.28;2025-09-01;M;64;Divorciado;Ativo;2025;9;1;3;0.7;Menos de 1 ano
836;Vitor Ribeiro;RH;Técnico;5645.12;2018-07-14;M;57;Divorciado;Inativo;2018;7;14;3;7.8;Mais de 5 anos
837;Erick Martins;RH;Técnico;8557.8;2021-08-26;M;58;Viúvo;Inativo;2021;8;26;3;4.7;3 a 5 anos
838;Srta. Ana Beatriz Souza;TI;Analista;11554.15;2022-01-06;F;63;Divorciado;Inativo;2022;1;6;1;4.3;3 a 5 anos
839;João Vitor da Conceição;Financeiro;Analista;9403.99;2023-03-10;M;54;Solteiro;Inativo;2023;3;10;1;3.2;3 a 5 anos
840;Maysa Ribeiro;Vendas;Técnico;6468.08;2023-01-17;M;55;Viúvo;Ativo;2023;1;17;1;3.3;3 a 5 anos
841;Diogo Caldeira;Financeiro;Analista;10744.0;2023-02-21;F;22;Solteiro;Inativo;2023;2;21;1;3.2;3 a 5 anos
842;Bernardo Lima;TI;Gerente;6149.05;2024-04-24;F;28;Divorciado;Ativo;2024;4;24;2;2.0;1 a 3 anos
843;Emanuel Pereira;RH;Analista;5166.54;2016-01-19;M;36;Divorciado;Inativo;2016;1;19;1;10.3;Mais de 5 anos
844;Maria Rezende;TI;Técnico;10958.91;2019-12-08;F;62;Casado;Inativo;2019;12;8;4;6.4;Mais de 5 anos
845;André Sales;Produção;Técnico;2970.37;2015-12-05;M;48;Divorciado;Inativo;2015;12;5;4;10.4;Mais de 5 anos
846;Matheus Barbosa;RH;Gerente;13514.86;2020-03-07;F;62;Casado;Inativo;2020;3;7;1;6.2;Mais de 5 anos
847;Gustavo Ribeiro;Produção;Técnico;11818.75;2019-04-15;F;51;Solteiro;Inativo;2019;4;15;2;7.1;Mais de 5 anos
848;Elisa Correia;RH;Gerente;11899.58;2018-06-29;M;63;Solteiro;Ativo;2018;6;29;2;7.9;Mais de 5 anos
849;Sra. Esther Jesus;Financeiro;Coordenador;10325.45;2022-10-14;F;48;Viúvo;Inativo;2022;10;14;4;3.6;3 a 5 anos
850;Mariana Carvalho;Produção;Analista;6588.17;2022-02-28;M;20;Divorciado;Inativo;2022;2;28;1;4.2;3 a 5 anos
851;Sra. Maria Fernanda Cardoso;Produção;Assistente;10329.25;2020-01-21;F;26;Divorciado;Ativo;2020;1;21;1;6.3;Mais de 5 anos
852;Stephany Pereira;Vendas;Gerente;7004.25;2025-03-09;M;33;Divorciado;Inativo;2025;3;9;1;1.2;1 a 3 anos
853;Matheus das Neves;Logística;Coordenador;12152.65;2019-01-06;F;23;Viúvo;Inativo;2019;1;6;1;7.3;Mais de 5 anos
854;Maitê Novaes;RH;Assistente;6147.64;2019-07-26;M;50;Solteiro;Ativo;2019;7;26;3;6.8;Mais de 5 anos
855;Dra. Sarah Pinto;Financeiro;Técnico;14496.74;2015-11-10;F;19;Viúvo;Ativo;2015;11;10;4;10.5;Mais de 5 anos
856;Juliana Fogaça;Produção;Assistente;5178.08;2020-03-16;F;27;Viúvo;Ativo;2020;3;16;1;6.1;Mais de 5 anos
857;João Lucas da Conceição;Financeiro;Gerente;9957.07;2025-09-07;M;37;Solteiro;Ativo;2025;9;7;3;0.7;Menos de 1 ano
858;Levi Rocha;Produção;Coordenador;4880.12;2021-04-10;M;65;Divorciado;Inativo;2021;4;10;2;5.1;Mais de 5 anos
859;Maria Eduarda da Mota;Produção;Analista;13678.63;2019-09-30;M;42;Casado;Inativo;2019;9;30;3;6.6;Mais de 5 anos
860;Levi Ramos;Financeiro;Gerente;4650.43;2020-11-16;M;39;Divorciado;Ativo;2020;11;16;4;5.5;Mais de 5 anos
861;Marcela Viana;Produção;Coordenador;7676.38;2022-05-24;F;52;Divorciado;Inativo;2022;5;24;2;4.0;3 a 5 anos
862;Benjamin Porto;Financeiro;Assistente;8825.56;2016-07-19;M;23;Solteiro;Inativo;2016;7;19;3;9.8;Mais de 5 anos
863;João Vitor Nogueira;RH;Analista;14076.03;2016-02-13;F;62;Casado;Ativo;2016;2;13;1;10.2;Mais de 5 anos
864;Lavínia Dias;TI;Coordenador;14510.91;2016-10-22;M;59;Solteiro;Inativo;2016;10;22;4;9.5;Mais de 5 anos
865;Caroline Fernandes;Financeiro;Assistente;14363.19;2018-04-15;M;42;Divorciado;Ativo;2018;4;15;2;8.1;Mais de 5 anos
866;Ryan Moreira;Produção;Assistente;14278.15;2024-03-21;M;55;Casado;Inativo;2024;3;21;1;2.1;1 a 3 anos
867;Srta. Júlia Caldeira;Financeiro;Analista;4957.31;2019-10-10;M;57;Divorciado;Inativo;2019;10;10;4;6.6;Mais de 5 anos
868;Henrique Gomes;Produção;Técnico;3097.82;2022-05-28;M;53;Divorciado;Ativo;2022;5;28;2;4.0;3 a 5 anos
869;Eloah Oliveira;TI;Técnico;4784.12;2015-09-26;F;34;Solteiro;Ativo;2015;9;26;3;10.6;Mais de 5 anos
870;João das Neves;TI;Coordenador;3095.73;2024-07-28;F;41;Divorciado;Ativo;2024;7;28;3;1.8;1 a 3 anos
871;Sr. Davi Luiz Campos;Vendas;Analista;10015.26;2016-03-01;M;58;Divorciado;Ativo;2016;3;1;1;10.2;Mais de 5 anos
872;Isadora Vieira;TI;Analista;14762.59;2025-03-30;F;31;Solteiro;Ativo;2025;3;30;1;1.1;1 a 3 anos
873;Luana Campos;Produção;Técnico;11017.45;2018-03-11;M;35;Viúvo;Ativo;2018;3;11;1;8.2;Mais de 5 anos
874;Sabrina Porto;Vendas;Gerente;4583.52;2024-09-28;M;44;Casado;Inativo;2024;9;28;3;1.6;1 a 3 anos
875;Elisa Cavalcanti;Produção;Gerente;12804.24;2022-05-11;F;39;Solteiro;Inativo;2022;5;11;2;4.0;3 a 5 anos
876;Eduardo da Rocha;Vendas;Gerente;12318.96;2017-07-15;F;31;Casado;Inativo;2017;7;15;3;8.8;Mais de 5 anos
877;João Felipe das Neves;Produção;Técnico;10746.37;2020-04-30;M;31;Viúvo;Inativo;2020;4;30;2;6.0;Mais de 5 anos
878;Benício Barbosa;Financeiro;Gerente;4771.3;2025-08-27;M;22;Viúvo;Ativo;2025;8;27;3;0.7;Menos de 1 ano
879;João Miguel da Costa;Financeiro;Analista;4107.84;2023-09-21;M;47;Casado;Inativo;2023;9;21;3;2.6;1 a 3 anos
880;Pedro Lucas Peixoto;RH;Analista;4698.21;2023-04-13;M;39;Solteiro;Inativo;2023;4;13;2;3.1;3 a 5 anos
881;Daniela Melo;Financeiro;Gerente;9129.6;2025-03-31;F;36;Solteiro;Ativo;2025;3;31;1;1.1;1 a 3 anos
882;Ana Laura Farias;Vendas;Gerente;10221.12;2016-07-29;F;22;Solteiro;Ativo;2016;7;29;3;9.8;Mais de 5 anos
883;Nina Moreira;Vendas;Analista;6642.72;2016-04-12;F;49;Casado;Inativo;2016;4;12;2;10.1;Mais de 5 anos
884;Dr. Antônio Pinto;RH;Assistente;7642.03;2025-03-24;F;60;Solteiro;Inativo;2025;3;24;1;1.1;1 a 3 anos
885;Enzo Costela;TI;Analista;5025.05;2025-06-05;M;20;Solteiro;Ativo;2025;6;5;2;0.9;Menos de 1 ano
886;Luiz Gustavo Pereira;Logística;Assistente;6888.77;2015-11-23;F;46;Solteiro;Inativo;2015;11;23;4;10.5;Mais de 5 anos
887;Sra. Caroline Araújo;TI;Gerente;6750.44;2025-04-30;F;25;Solteiro;Inativo;2025;4;30;2;1.0;1 a 3 anos
888;Luana da Conceição;Financeiro;Técnico;12222.41;2022-10-22;F;29;Solteiro;Ativo;2022;10;22;4;3.5;3 a 5 anos
889;Lívia Pires;Produção;Gerente;5673.53;2022-11-18;M;30;Solteiro;Inativo;2022;11;18;4;3.5;3 a 5 anos
890;Emilly da Conceição;Produção;Assistente;13069.08;2025-07-25;M;34;Solteiro;Inativo;2025;7;25;3;0.8;Menos de 1 ano
891;Sra. Gabriela da Cruz;RH;Coordenador;14278.75;2016-10-26;F;35;Divorciado;Ativo;2016;10;26;4;9.5;Mais de 5 anos
892;Ana Clara Moreira;TI;Gerente;14523.1;2025-01-06;M;53;Casado;Ativo;2025;1;6;1;1.3;1 a 3 anos
893;Ana Vitória Alves;Logística;Gerente;10860.8;2021-06-13;F;37;Divorciado;Ativo;2021;6;13;2;4.9;3 a 5 anos
894;Murilo Pereira;Vendas;Analista;7037.65;2017-11-12;F;39;Solteiro;Ativo;2017;11;12;4;8.5;Mais de 5 anos
895;Yago Moreira;Logística;Gerente;3106.35;2018-07-21;F;28;Viúvo;Inativo;2018;7;21;3;7.8;Mais de 5 anos
896;Pedro Lopes;TI;Coordenador;2757.36;2024-03-05;F;20;Solteiro;Ativo;2024;3;5;1;2.2;1 a 3 anos
897;Sra. Joana Jesus;RH;Analista;6030.37;2025-01-12;M;34;Divorciado;Inativo;2025;1;12;1;1.3;1 a 3 anos
898;Maria da Mota;Financeiro;Assistente;7918.65;2015-12-05;F;29;Viúvo;Ativo;2015;12;5;4;10.4;Mais de 5 anos
899;Nicole Peixoto;Financeiro;Assistente;8008.91;2019-04-29;F;30;Casado;Inativo;2019;4;29;2;7.0;Mais de 5 anos
900;Yuri Farias;RH;Gerente;7255.85;2025-09-19;M;46;Casado;Inativo;2025;9;19;3;0.6;Menos de 1 ano
901;Daniela Jesus;Vendas;Gerente;4618.91;2018-03-17;F;33;Viúvo;Inativo;2018;3;17;1;8.1;Mais de 5 anos
902;Evelyn Novaes;Produção;Coordenador;9848.38;2015-12-28;M;29;Casado;Inativo;2015;12;28;4;10.4;Mais de 5 anos
903;Vitor Dias;Logística;Coordenador;9474.91;2024-05-06;F;57;Divorciado;Ativo;2024;5;6;2;2.0;1 a 3 anos
904;Levi Silva;RH;Técnico;9184.68;2016-08-17;M;35;Solteiro;Ativo;2016;8;17;3;9.7;Mais de 5 anos
905;Benjamin Sales;Produção;Técnico;2468.32;2017-01-23;M;32;Solteiro;Inativo;2017;1;23;1;9.3;Mais de 5 anos
906;Dra. Lara Monteiro;RH;Coordenador;9488.02;2018-09-26;M;54;Solteiro;Inativo;2018;9;26;3;7.6;Mais de 5 anos
907;Dr. Leonardo Silveira;Vendas;Analista;6091.7;2017-02-19;M;59;Divorciado;Inativo;2017;2;19;1;9.2;Mais de 5 anos
908;Vinicius Monteiro;RH;Analista;12737.9;2017-07-08;F;32;Casado;Inativo;2017;7;8;3;8.8;Mais de 5 anos
909;Pedro Miguel Lopes;Financeiro;Analista;5747.29;2024-02-02;M;46;Solteiro;Inativo;2024;2;2;1;2.3;1 a 3 anos
910;Luna Novaes;TI;Gerente;3106.49;2025-08-17;M;61;Divorciado;Inativo;2025;8;17;3;0.7;Menos de 1 ano
911;Vinicius Duarte;Produção;Coordenador;10509.89;2021-10-26;F;28;Casado;Ativo;2021;10;26;4;4.5;3 a 5 anos
912;Dra. Maria Vitória Peixoto;RH;Assistente;9934.84;2023-01-04;F;54;Divorciado;Ativo;2023;1;4;1;3.3;3 a 5 anos
913;Dra. Júlia Pinto;Logística;Gerente;9685.05;2017-08-28;F;54;Solteiro;Inativo;2017;8;28;3;8.7;Mais de 5 anos
914;Ana Sophia da Cruz;RH;Gerente;7091.82;2025-05-25;M;20;Divorciado;Ativo;2025;5;25;2;1.0;1 a 3 anos
915;Davi da Mota;TI;Analista;14562.6;2017-07-08;F;29;Casado;Ativo;2017;7;8;3;8.8;Mais de 5 anos
916;Eduardo da Mata;Produção;Coordenador;12283.89;2017-09-28;F;29;Solteiro;Ativo;2017;9;28;3;8.6;Mais de 5 anos
917;Stephany Almeida;Financeiro;Gerente;6822.3;2024-12-10;M;35;Divorciado;Ativo;2024;12;10;4;1.4;1 a 3 anos
918;Vicente Duarte;Logística;Assistente;5855.69;2024-05-27;M;26;Casado;Inativo;2024;5;27;2;2.0;1 a 3 anos
919;Yuri Costela;Logística;Assistente;6568.88;2024-04-16;F;45;Viúvo;Inativo;2024;4;16;2;2.1;1 a 3 anos
920;Dra. Laura da Conceição;Financeiro;Assistente;4496.46;2023-06-25;M;42;Viúvo;Inativo;2023;6;25;2;2.9;1 a 3 anos
921;Vitória Farias;Vendas;Técnico;10455.24;2016-01-30;F;42;Viúvo;Inativo;2016;1;30;1;10.3;Mais de 5 anos
922;Mirella Fernandes;RH;Assistente;5183.45;2018-03-20;F;29;Divorciado;Ativo;2018;3;20;1;8.1;Mais de 5 anos
923;Ian Porto;RH;Analista;4254.68;2018-09-24;M;49;Viúvo;Inativo;2018;9;24;3;7.6;Mais de 5 anos
924;Raul Cardoso;Vendas;Assistente;8044.37;2017-07-05;M;30;Divorciado;Ativo;2017;7;5;3;8.8;Mais de 5 anos
925;Luiz Otávio Azevedo;RH;Coordenador;10793.43;2022-06-16;M;64;Viúvo;Ativo;2022;6;16;2;3.9;3 a 5 anos
926;Davi Lucas Gonçalves;Vendas;Analista;11509.79;2025-01-07;M;48;Casado;Inativo;2025;1;7;1;1.3;1 a 3 anos
927;Dr. Antônio Ramos;Logística;Assistente;2856.45;2023-12-05;F;63;Divorciado;Ativo;2023;12;5;4;2.4;1 a 3 anos
928;Valentina Cardoso;TI;Gerente;10602.13;2023-06-04;F;64;Solteiro;Ativo;2023;6;4;2;2.9;1 a 3 anos
929;Camila Rodrigues;RH;Gerente;14161.36;2024-01-23;F;27;Casado;Ativo;2024;1;23;1;2.3;1 a 3 anos
930;Luiza Viana;Produção;Técnico;12613.61;2023-07-30;F;47;Solteiro;Ativo;2023;7;30;3;2.8;1 a 3 anos
931;Yuri Ferreira;TI;Coordenador;10328.64;2022-07-16;M;57;Casado;Ativo;2022;7;16;3;3.8;3 a 5 anos
932;Evelyn Dias;Vendas;Assistente;9636.35;2019-11-22;F;42;Casado;Inativo;2019;11;22;4;6.5;Mais de 5 anos
933;Benício da Cunha;Financeiro;Técnico;13633.66;2019-02-01;F;29;Solteiro;Ativo;2019;2;1;1;7.3;Mais de 5 anos
934;Caio Ramos;Vendas;Técnico;11269.41;2018-01-05;M;39;Divorciado;Inativo;2018;1;5;1;8.3;Mais de 5 anos
935;Felipe Pinto;Financeiro;Coordenador;13914.73;2016-10-24;M;28;Solteiro;Inativo;2016;10;24;4;9.5;Mais de 5 anos
936;Marina Souza;Produção;Analista;7953.85;2018-04-13;F;41;Solteiro;Inativo;2018;4;13;2;8.1;Mais de 5 anos
937;Pedro Henrique Barros;Financeiro;Analista;4544.38;2020-06-14;M;43;Solteiro;Ativo;2020;6;14;2;5.9;Mais de 5 anos
938;Laís Gonçalves;Financeiro;Gerente;10750.29;2025-08-09;M;21;Viúvo;Ativo;2025;8;9;3;0.8;Menos de 1 ano
939;Sarah Correia;Produção;Coordenador;9941.08;2023-02-19;F;57;Casado;Inativo;2023;2;19;1;3.2;3 a 5 anos
940;Juliana Freitas;Vendas;Técnico;3632.13;2023-12-08;F;28;Divorciado;Ativo;2023;12;8;4;2.4;1 a 3 anos
941;Renan Vieira;Financeiro;Analista;7091.0;2024-10-01;M;44;Solteiro;Inativo;2024;10;1;4;1.6;1 a 3 anos
942;Ana Almeida;Produção;Coordenador;8933.21;2016-07-05;F;63;Viúvo;Ativo;2016;7;5;3;9.8;Mais de 5 anos
943;Alícia das Neves;Financeiro;Gerente;2721.74;2017-12-11;F;19;Casado;Ativo;2017;12;11;4;8.4;Mais de 5 anos
944;Isaac Aragão;Financeiro;Técnico;8164.23;2023-06-09;F;28;Viúvo;Inativo;2023;6;9;2;2.9;1 a 3 anos
945;Srta. Isis Sales;Vendas;Coordenador;9908.02;2020-03-14;F;46;Solteiro;Ativo;2020;3;14;1;6.2;Mais de 5 anos
946;Stella Almeida;Vendas;Analista;10290.07;2025-08-05;F;39;Viúvo;Ativo;2025;8;5;3;0.8;Menos de 1 ano
947;Enzo Gabriel Aragão;Produção;Técnico;7077.24;2021-02-21;F;46;Solteiro;Inativo;2021;2;21;1;5.2;Mais de 5 anos
948;Daniela Cardoso;Vendas;Gerente;11931.82;2018-08-02;F;24;Divorciado;Ativo;2018;8;2;3;7.8;Mais de 5 anos
949;Rebeca Teixeira;Financeiro;Coordenador;13773.18;2023-01-30;M;50;Divorciado;Inativo;2023;1;30;1;3.3;3 a 5 anos
950;Renan da Cruz;Produção;Coordenador;2792.28;2024-03-31;F;55;Divorciado;Inativo;2024;3;31;1;2.1;1 a 3 anos
951;Giovanna Rocha;Financeiro;Coordenador;13312.73;2023-08-30;M;41;Casado;Inativo;2023;8;30;3;2.7;1 a 3 anos
952;Calebe Alves;TI;Coordenador;11199.99;2018-11-12;M;37;Solteiro;Ativo;2018;11;12;4;7.5;Mais de 5 anos
953;Isabelly Fernandes;Vendas;Gerente;13734.64;2016-01-16;F;23;Divorciado;Ativo;2016;1;16;1;10.3;Mais de 5 anos
954;Sr. Enrico Vieira;RH;Analista;8955.19;2022-02-19;M;18;Solteiro;Ativo;2022;2;19;1;4.2;3 a 5 anos
955;Helena Porto;RH;Analista;11458.19;2020-01-08;M;28;Divorciado;Ativo;2020;1;8;1;6.3;Mais de 5 anos
956;Sra. Gabriela Cavalcanti;TI;Assistente;14196.4;2023-06-13;F;36;Solteiro;Ativo;2023;6;13;2;2.9;1 a 3 anos
957;Felipe Campos;Financeiro;Analista;6488.76;2018-07-26;F;30;Casado;Inativo;2018;7;26;3;7.8;Mais de 5 anos
958;Dr. Benjamin Silveira;Logística;Técnico;11235.89;2021-06-06;F;44;Solteiro;Ativo;2021;6;6;2;4.9;3 a 5 anos
959;Maria Sophia Vieira;TI;Analista;14633.75;2024-05-28;M;63;Solteiro;Inativo;2024;5;28;2;1.9;1 a 3 anos
960;João Gabriel da Mata;RH;Coordenador;11923.11;2021-08-16;F;42;Divorciado;Ativo;2021;8;16;3;4.7;3 a 5 anos
961;Murilo da Rocha;Produção;Gerente;9241.84;2021-11-27;F;63;Solteiro;Ativo;2021;11;27;4;4.4;3 a 5 anos
962;João Felipe Fernandes;Logística;Gerente;7508.99;2023-12-17;F;46;Solteiro;Inativo;2023;12;17;4;2.4;1 a 3 anos
963;Marcos Vinicius Cardoso;Logística;Gerente;13208.7;2018-08-30;F;34;Casado;Inativo;2018;8;30;3;7.7;Mais de 5 anos
964;Kaique Melo;RH;Técnico;2567.76;2019-05-22;F;41;Casado;Ativo;2019;5;22;2;7.0;Mais de 5 anos
965;Srta. Luana Nunes;Financeiro;Analista;6742.77;2024-02-13;M;20;Casado;Inativo;2024;2;13;1;2.2;1 a 3 anos
966;Srta. Isadora Alves;RH;Técnico;9592.61;2024-12-09;M;22;Viúvo;Inativo;2024;12;9;4;1.4;1 a 3 anos
967;Lavínia Pires;RH;Assistente;10326.2;2022-07-01;F;29;Casado;Ativo;2022;7;1;3;3.9;3 a 5 anos
968;Luana Barros;Financeiro;Técnico;9067.35;2022-04-28;M;38;Casado;Inativo;2022;4;28;2;4.0;3 a 5 anos
969;Ana Luiza Oliveira;Financeiro;Técnico;8009.59;2019-10-13;F;36;Casado;Inativo;2019;10;13;4;6.6;Mais de 5 anos
970;Pietro Lopes;Logística;Assistente;10672.76;2017-09-18;M;24;Solteiro;Ativo;2017;9;18;3;8.6;Mais de 5 anos
971;Paulo Silveira;RH;Analista;13249.05;2017-01-16;F;41;Solteiro;Ativo;2017;1;16;1;9.3;Mais de 5 anos
972;Daniel Rocha;TI;Coordenador;11487.67;2016-08-09;M;65;Divorciado;Inativo;2016;8;9;3;9.7;Mais de 5 anos
973;Maria Luiza Souza;TI;Técnico;13609.81;2022-05-04;M;56;Solteiro;Inativo;2022;5;4;2;4.0;3 a 5 anos
974;Sr. João Lucas Almeida;Produção;Analista;9268.53;2022-09-10;F;43;Casado;Inativo;2022;9;10;3;3.7;3 a 5 anos
